maternal_health_delivery_services,facility_type_display,management,emergency_transport,skilled_birth_attendant,phcn_electricity,c_section_yn,child_health_measles_immun_calc,improved_water_supply,improved_sanitation,vaccines_fridge_freezer,antenatal_care_yn,family_planning_yn,malaria_treatment_artemisinin,num_chews_fulltime,num_nurses_fulltime,num_nursemidwives_fulltime,num_doctors_fulltime,latitude,longitude
FALSE,Clinic,public,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,12.90754294,8.40728039
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,12.9629862,8.40568346
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,0,0,12.86971058,8.3574078
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,7,0,2,0,10.6489305,13.29686172
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,,0,,12.8775293,8.31478534
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,,0,,12.84124836,8.29821208
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,,0,,12.83959891,8.38106032
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.88192039,8.3549294
TRUE,Clinic,public,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,1,0,0,12.90102272,8.37852986
TRUE,Basic Health Centre or Primary Health Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,0,7,7,7.40029782,5.26278782
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.85075163,8.28495576
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.94628865,8.39410285
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,12.84851409,8.33657139
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.88899975,8.34169356
FALSE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,,0,,12.84415432,8.35161218
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,,0,,12.85680164,8.30592206
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,12.99013671,8.35416808
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0,0,12.92975023,8.44420314
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.87760969,8.3309839
TRUE,Primary Health Center,public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,5,0,0,0,12.93225658,8.43663883
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,12.87821972,8.30347985
TRUE,Primary Health Center,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,2,0,2,1,8.68671772,3.39988745
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,8.56243494,2.76305298
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.69645536,7.43546021
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,FALSE,1,1,2,1,8.67767593,3.39582662
TRUE,Basic Health Centre or Primary Health Clinic,private,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,4,1,1,6.79928355,3.8595728
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,15,5,10,8.67810308,3.40672502
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,0,3,1,0,8.65248375,3.40304334
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,,0,,8.65894582,3.37214256
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,1,1,1,0,8.68893693,3.39570367
FALSE,Basic Health Centre or Primary Health Clinic,private,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,2,0,7.83561887,5.04081479
FALSE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,2,0,8.6821197,3.39199938
TRUE,Health Post,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,FALSE,3,1,1,1,8.70304125,3.39870023
TRUE,District Hospital or Comprehensive Health Centre,private,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,,,,5.894395709,7.95288384
TRUE,Health Post,private,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,5,1,0,0,7.520961667,6.252483333
TRUE,Primary Health Center,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,8.66366143,3.38985389
TRUE,Teaching / Specialist Hospital,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,FALSE,0,1,0,1,8.66918239,3.39031629
TRUE,Clinic,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,1,2,1,0,8.67137828,3.39492859
TRUE,Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,8.68712639,3.35847329
TRUE,Primary Health Center,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,1,1,0,0,8.67445793,3.39745535
TRUE,Primary Health Center,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,FALSE,0,,4,1,8.67127299,3.37167165
TRUE,Health Post,,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,TRUE,FALSE,0,0,0,0,8.66643027,3.3925822
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,,0,,8.64864499,3.38291329
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,8.95676994,8.82901247
TRUE,District / General Hospital,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,8.85699181,3.42445248
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,1,0,8.67805549,3.37118649
TRUE,Primary Health Center,public,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,1,0,8.68297625,3.40148283
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,8.67203792,3.36657063
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,8.82407599,3.41216125
TRUE,Basic Health Centre or Primary Health Clinic,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,2,0,1,7.44169177,5.46085462
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,2,1,8.62818212,3.44592512
FALSE,Primary Health Centre (PHC),public,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,1,0,5.07210858,7.05877155
TRUE,Clinic,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,1,2,1,1,8.68499397,3.40016246
TRUE,Teaching / Specialist Hospital,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,,1,,8.65253862,3.40479929
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,1,0,0,1,8.64122604,3.39959663
TRUE,Primary Health Center,,FALSE,FALSE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,,0,,8.65762327,3.39649498
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,8.66834858,3.38082063
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,11.82893963,7.01876581
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,9.264795184,10.83329737
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,8.75235792,3.26659552
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,1,1,1,1,8.66405907,3.3858672
TRUE,Clinic,,TRUE,FALSE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,3,0,0,0,8.67858412,3.38916304
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,0,0,0,10.70582172,11.36420349
TRUE,Clinic,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,0,2,2,1,8.77171032,3.60895599
TRUE,Primary Health Center,public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,8.590058684,3.497943878
TRUE,Primary Health Center,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,8.62611606,3.63730441
FALSE,Dispensary,public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.44129616,4.02692486
FALSE,Clinic,public,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,8.62106341,3.61000453
TRUE,Clinic,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,3,2,1,8.75583413,3.60498361
FALSE,Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,8.87764402,3.52145016
TRUE,Primary Health Center,public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,8.87749173,3.52155585
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,11.19135082,5.583999753
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,0,0,11.150195,5.616540313
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.04389413,5.51020107
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.35811636,5.36186269
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,11.30724907,5.378676653
TRUE,Basic Health Centre or Primary Health Clinic,private,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,0,1,9.90470486,11.22072394
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,11.24513447,5.410112143
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,0,0,11.15759969,5.43794579
TRUE,Primary Health Center,public,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,10,0,4,0,11.24467988,5.46029306
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,0,11.3494828,5.36039362
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,8.440745473,7.284429073
FALSE,Dispensary,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,12.97519185,5.17436823
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.11752944,5.46498803
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,11.32516935,5.44013527
TRUE,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,0,0,0,11.06472711,5.59864454
TRUE,Health Post,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,0,0,0,11.21075922,5.40617241
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,11.13272439,5.48621233
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,11.03816611,5.45510651
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,0,0,11.32544993,5.47203682
FALSE,Health Post,private,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.0667032,5.551180243
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.16366352,5.49264162
TRUE,Clinic,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,1,0,0,7.03283576,9.3487477
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.04389413,5.51020107
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,2,2,0,7.64817935,9.73497052
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,0,0,0,11.31557056,7.45004975
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,11.07027487,5.68741832
FALSE,Dispensary,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,11.46995187,6.370519996
FALSE,Health Post,private,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,1,0,0,9.105811478,7.215055916
FALSE,Dispensary,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,10.33409882,11.80325168
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,0,0,11.13272439,5.48621233
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,11.38818223,5.39626911
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.11762969,5.67731248
FALSE,District / General Hospital,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,0,0,4.884157777,5.99896431
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5.090956092,6.041852832
TRUE,General Hospital,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,3,2,3,7.37723161,3.8552989
,Other,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,,,,0,0,0,0,5.104549527,6.066673994
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,6,6,3,5.02951112,7.93691082
FALSE,Primary Health Centre (PHC),public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,11.49959408,5.17579509
FALSE,District / General Hospital,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,4.978786111,6.076072454
FALSE,Primary Health Center,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5.308161378,6.440826058
FALSE,District / General Hospital,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,4.856643677,6.032449007
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,6.720285416,6.94930315
FALSE,District / General Hospital,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,0,2,5.110423565,6.120623946
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,6,0,4,0,5.155055523,6.194964051
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,4.999288917,6.119685173
,Other,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,,,,0,0,0,0,4.822890759,6.017997265
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,9.24655836,10.69111617
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,5.063989162,6.124936938
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,5.010489821,6.05127275
,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,5.20217774,6.61904865
FALSE,District / General Hospital,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,7,2,5.13881743,6.075391173
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,0,0,5.126393437,6.167932749
FALSE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.26802756,7.1156973
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,12.25242198,4.714255929
FALSE,Clinic,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5.312683582,6.453148127
,District / General Hospital,,FALSE,FALSE,,FALSE,FALSE,,FALSE,,,,,0,0,0,0,5.00842452,6.05109036
FALSE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,0,0,7.59668763,9.54528441
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,8.824145794,11.41609311
TRUE,Primary Health Center,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,0,0,5.242592096,6.368422508
TRUE,Specialist Hospital,private,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,2,0,1,5.971594,8.72609052
FALSE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,5.140705705,6.104010344
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.23881702,7.30155056
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,5.040793419,6.086018085
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,12.297515,10.74928
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,12.52931178,7.382174134
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,,0,,12.5886695,7.33096737
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,0,,12.58687564,7.27743177
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,12.61215448,7.211864591
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.63549593,7.14278689
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,12.67946271,7.22965722
TRUE,Basic Health Centre or Primary Health Clinic,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,7.88599452,5.11164321
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,12.60950983,7.233354449
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,12.59279242,7.25901381
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,12.43600845,7.396835089
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.60239661,7.169829011
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.60397375,7.153499722
TRUE,General Hospital,private,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,3,4,3,7.98188416,3.58921925
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,12.56986678,7.277771831
TRUE,Primary Health Centre (PHC),faith_based,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,2,0,7.63450331,4.18851629
TRUE,Clinic,public,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,15,1,0,2,12.40627352,7.41168919
TRUE,Basic Health Centre / Primary Health Clinic,private,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,1,0,7.33401741,9.2302252
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,,0,,12.67150755,7.2900339
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,,0,,12.35709385,7.25726301
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,0,0,9.63307823,11.31582981
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.65059054,7.256367803
TRUE,Health Post,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,,0,,12.33346712,7.35304114
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,0,0,0,5.93969614,8.16232425
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,4,2,1,7.11625814,3.61454521
